game_name;game_id;game_type;provider;is_enabled;is_demo_supported;is_freespins_supported;is_jackpot_supported;is_live_supported;lines;platform;jurisdictions;images;options
Casino game1051;casino_game1051;casino;rgpi;true;true;false;false;false;1051;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1052;casino_game1052;casino;rgpi;true;true;false;false;false;1052;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1053;casino_game1053;casino;rgpi;true;true;false;false;false;1053;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1054;casino_game1054;casino;rgpi;true;true;false;false;false;1054;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1055;casino_game1055;casino;rgpi;true;true;false;false;false;1055;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1056;casino_game1056;casino;rgpi;true;true;false;false;false;1056;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1057;casino_game1057;casino;rgpi;true;true;false;false;false;1057;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1058;casino_game1058;casino;rgpi;true;true;false;false;false;1058;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1059;casino_game1059;casino;rgpi;true;true;false;false;false;1059;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1060;casino_game1060;casino;rgpi;true;true;false;false;false;1060;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1061;casino_game1061;casino;rgpi;true;true;false;false;false;1061;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1062;casino_game1062;casino;rgpi;true;true;false;false;false;1062;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1063;casino_game1063;casino;rgpi;true;true;false;false;false;1063;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1064;casino_game1064;casino;rgpi;true;true;false;false;false;1064;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1065;casino_game1065;casino;rgpi;true;true;false;false;false;1065;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1066;casino_game1066;casino;rgpi;true;true;false;false;false;1066;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1067;casino_game1067;casino;rgpi;true;true;false;false;false;1067;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1068;casino_game1068;casino;rgpi;true;true;false;false;false;1068;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1069;casino_game1069;casino;rgpi;true;true;false;false;false;1069;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1070;casino_game1070;casino;rgpi;true;true;false;false;false;1070;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1071;casino_game1071;casino;rgpi;true;true;false;false;false;1071;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1072;casino_game1072;casino;rgpi;true;true;false;false;false;1072;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1073;casino_game1073;casino;rgpi;true;true;false;false;false;1073;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1074;casino_game1074;casino;rgpi;true;true;false;false;false;1074;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1075;casino_game1075;casino;rgpi;true;true;false;false;false;1075;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1076;casino_game1076;casino;rgpi;true;true;false;false;false;1076;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1077;casino_game1077;casino;rgpi;true;true;false;false;false;1077;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1078;casino_game1078;casino;rgpi;true;true;false;false;false;1078;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1079;casino_game1079;casino;rgpi;true;true;false;false;false;1079;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1080;casino_game1080;casino;rgpi;true;true;false;false;false;1080;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1081;casino_game1081;casino;rgpi;true;true;false;false;false;1081;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1082;casino_game1082;casino;rgpi;true;true;false;false;false;1082;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1083;casino_game1083;casino;rgpi;true;true;false;false;false;1083;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1084;casino_game1084;casino;rgpi;true;true;false;false;false;1084;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
Casino game1085;casino_game1085;casino;rgpi;true;true;false;false;false;1085;"[""desktop"", ""mobile"", ""tablet""]";"[""RU"", ""US"", ""GB""]";[];[]
